name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
mandelbrot,gcc,3,4000,763,1.482,1776,0,100% 100% 100% 100%,0.382
mandelbrot,gcc,3,16000,763,23.464,32460,0,99% 99% 100% 100%,5.897
mandelbrot,racket,3,1000,802,0.379,2928,0,0% 5% 100% 0%,0.381
mandelbrot,racket,3,4000,802,4.786,26012,0,0% 100% 1% 0%,4.787
mandelbrot,racket,3,16000,802,73.572,26064,0,0% 0% 0% 100%,73.570
mandelbrot,gcc,4,1000,799,0.108,0,0,67% 75% 67% 100%,0.031
mandelbrot,gcc,4,4000,799,1.490,932,0,97% 97% 97% 97%,0.387
mandelbrot,gcc,4,16000,799,23.412,28740,0,100% 100% 100% 100%,5.863
mandelbrot,go,6,1000,700,0.206,0,0,100% 100% 100% 100%,0.057
mandelbrot,go,6,4000,700,3.186,2376,0,99% 99% 99% 99%,0.811
mandelbrot,go,6,16000,700,50.744,30864,0,100% 100% 100% 100%,12.720
mandelbrot,java,2,1000,796,0.555,976,0,67% 54% 52% 52%,0.267
mandelbrot,java,2,4000,796,2.179,33112,0,72% 93% 85% 71%,0.690
mandelbrot,java,2,16000,796,23.598,76876,0,96% 96% 96% 97%,6.133
mandelbrot,csharpcore,2,1000,484,1.025,37228,0,88% 89% 59% 45%,1.016
mandelbrot,csharpcore,2,4000,484,14.489,61028,0,79% 85% 86% 92%,14.489
mandelbrot,csharpcore,2,16000,484,227.990,66008,0,88% 85% 82% 82%,229.339
mandelbrot,php,3,1000,875,1.933,27788,0,96% 96% 98% 96%,0.505
mandelbrot,php,3,4000,875,29.899,57036,0,100% 99% 100% 99%,7.518
mandelbrot,php,3,16000,875,471.565,137452,0,100% 100% 100% 100%,118.071
mandelbrot,ifc,5,1000,520,0.246,2820,0,8% 100% 0% 4%,0.248
mandelbrot,ifc,5,4000,520,3.806,4404,0,4% 100% 1% 5%,3.809
mandelbrot,ifc,5,16000,520,60.574,34764,0,0% 0% 100% 1%,60.589
mandelbrot,gnat,3,1000,1819,0.109,0,0,50% 67% 50% 60%,0.053
mandelbrot,gnat,3,4000,1819,1.419,968,0,93% 92% 92% 92%,0.387
mandelbrot,gnat,3,16000,1819,22.176,32404,0,99% 100% 99% 99%,5.604
mandelbrot,ghc,2,1000,782,0.198,0,0,83% 83% 86% 71%,0.065
mandelbrot,ghc,2,4000,782,2.937,6792,0,99% 97% 97% 97%,0.756
mandelbrot,ghc,2,16000,782,46.533,38588,0,100% 100% 100% 100%,11.657
mandelbrot,truffle,7,1000,973,0.000,254200,-2,89% 84% 84% 87%,5.034
mandelbrot,truffle,7,4000,973,0.000,254200,-2,89% 84% 84% 87%,5.034
mandelbrot,truffle,7,16000,973,0.000,254200,-2,89% 84% 84% 87%,5.034
mandelbrot,hack,2,1000,467,3.095,113880,0,2% 96% 3% 3%,3.161
mandelbrot,hack,2,4000,467,43.540,113624,0,72% 1% 1% 29%,43.616
mandelbrot,hack,2,16000,467,690.351,112956,0,53% 0% 1% 48%,690.583
mandelbrot,gpp,2,1000,692,0.121,0,0,0% 0% 0% 100%,0.122
mandelbrot,gpp,2,4000,692,1.834,4580,0,1% 1% 1% 100%,1.836
mandelbrot,gpp,2,16000,692,29.004,34016,0,100% 0% 1% 0%,29.018
mandelbrot,chapel,2,1000,620,0.138,0,0,63% 50% 29% 25%,0.080
mandelbrot,chapel,2,4000,620,1.303,776,0,97% 92% 97% 91%,0.352
mandelbrot,chapel,2,16000,620,19.777,35984,0,99% 99% 98% 98%,5.018
mandelbrot,php,1,1000,449,1.880,9216,0,100% 0% 1% 1%,1.881
mandelbrot,php,1,4000,449,29.924,9176,0,0% 97% 4% 0%,29.932
mandelbrot,php,1,16000,449,467.105,8964,0,2% 0% 0% 98%,467.208
mandelbrot,ocaml,1,1000,717,0.269,0,0,67% 58% 64% 50%,0.118
mandelbrot,ocaml,1,4000,717,3.498,3420,0,98% 99% 99% 98%,0.899
mandelbrot,ocaml,1,16000,717,54.861,4548,0,100% 100% 100% 100%,13.766
mandelbrot,mri,3,1000,307,54.918,3360,0,100% 1% 0% 0%,54.933
mandelbrot,mri,3,4000,307,882.943,3344,0,0% 0% 100% 1%,883.201
mandelbrot,mri,3,16000,307,14173.744,3432,0,41% 21% 24% 16%,14177.360
mandelbrot,chapel,1,1000,455,0.228,0,0,67% 60% 56% 63%,0.095
mandelbrot,chapel,1,4000,455,3.031,6772,0,99% 97% 96% 96%,0.783
mandelbrot,chapel,1,16000,455,47.751,35728,0,100% 99% 99% 99%,12.013
mandelbrot,fsharpcore,4,1000,886,0.279,0,0,28% 24% 12% 100%,0.173
mandelbrot,fsharpcore,4,4000,886,2.199,36884,0,80% 82% 79% 98%,0.659
mandelbrot,fsharpcore,4,16000,886,32.709,66968,0,99% 98% 98% 99%,8.292
mandelbrot,vw,1,1000,639,2.517,54724,0,0% 0% 1% 100%,2.520
mandelbrot,vw,1,4000,639,36.795,54728,0,0% 100% 1% 0%,36.807
mandelbrot,vw,1,16000,639,584.730,54656,0,79% 21% 0% 0%,584.922
mandelbrot,java,1,1000,665,0.448,1048,0,19% 83% 26% 9%,0.349
mandelbrot,java,1,4000,665,3.049,32136,0,3% 20% 2% 80%,2.949
mandelbrot,java,1,16000,665,44.497,33232,0,1% 100% 0% 1%,44.386
mandelbrot,rust,3,1000,1007,0.048,0,0,100% 100% 100% 50%,0.017
mandelbrot,rust,3,4000,1007,0.536,0,0,100% 100% 100% 100%,0.152
mandelbrot,rust,3,16000,1007,7.603,13528,0,100% 99% 99% 99%,1.910
mandelbrot,gcc,7,1000,994,0.109,0,0,100% 75% 100% 100%,0.031
mandelbrot,gcc,7,4000,994,1.540,2088,0,98% 97% 100% 98%,0.395
mandelbrot,gcc,7,16000,994,24.230,32988,0,100% 100% 100% 100%,6.089
mandelbrot,ocaml,6,1000,444,0.221,1712,0,0% 100% 4% 0%,0.222
mandelbrot,ocaml,6,4000,444,3.468,2724,0,0% 41% 60% 0%,3.470
mandelbrot,ocaml,6,16000,444,55.171,2900,0,0% 1% 0% 100%,55.182
mandelbrot,yarv,5,1000,1023,6.709,40484,0,98% 94% 94% 93%,1.782
mandelbrot,yarv,5,4000,1023,0.000,42556,-10,100% 100% 100% 100%,26.568
mandelbrot,yarv,5,16000,1023,0.000,42556,-10,100% 100% 100% 100%,26.568
mandelbrot,ifc,4,1000,618,0.311,0,0,89% 100% 89% 100%,0.082
mandelbrot,ifc,4,4000,618,3.667,4488,0,48% 99% 100% 57%,1.212
mandelbrot,ifc,4,16000,618,48.788,62440,0,93% 87% 38% 41%,18.855
mandelbrot,java,6,1000,802,0.526,1024,0,50% 69% 38% 52%,0.259
mandelbrot,java,6,4000,802,2.527,32536,0,82% 81% 78% 92%,0.768
mandelbrot,java,6,16000,802,33.113,76320,0,97% 97% 98% 97%,8.525
mandelbrot,truffle,6,1000,918,0.000,248248,-2,85% 88% 82% 88%,5.393
mandelbrot,truffle,6,4000,918,0.000,248248,-2,85% 88% 82% 88%,5.393
mandelbrot,truffle,6,16000,918,0.000,248248,-2,85% 88% 82% 88%,5.393
mandelbrot,vw,2,1000,953,0.392,86048,0,3% 39% 49% 59%,2.353
mandelbrot,vw,2,4000,953,0.736,86456,0,64% 91% 33% 63%,14.863
mandelbrot,vw,2,16000,953,0.000,118032,-10,92% 65% 51% 60%,213.662
mandelbrot,python3,5,1000,589,7.109,49440,0,97% 93% 93% 94%,1.891
mandelbrot,python3,5,4000,589,116.158,49904,0,99% 100% 99% 99%,29.229
mandelbrot,python3,5,16000,589,1745.847,48680,0,100% 100% 100% 100%,436.910
mandelbrot,fpascal,4,1000,774,0.270,0,0,88% 88% 88% 88%,0.071
mandelbrot,fpascal,4,4000,774,4.171,1888,0,99% 99% 99% 100%,1.051
mandelbrot,fpascal,4,16000,774,66.320,30112,0,100% 100% 100% 100%,16.593
mandelbrot,ifc,2,1000,821,0.203,2756,0,95% 0% 5% 0%,0.219
mandelbrot,ifc,2,4000,821,3.173,18640,0,0% 100% 1% 0%,3.176
mandelbrot,ifc,2,16000,821,0.000,294148,-10,0% 0% 40% 61%,50.703
mandelbrot,gpp,9,1000,726,0.090,0,0,100% 100% 100% 100%,0.027
mandelbrot,gpp,9,4000,726,1.278,836,0,94% 100% 97% 97%,0.336
mandelbrot,gpp,9,16000,726,19.979,34316,0,96% 95% 95% 99%,5.195
mandelbrot,gpp,8,1000,742,0.104,0,0,50% 80% 100% 50%,0.040
mandelbrot,gpp,8,4000,742,1.392,4912,0,38% 98% 39% 98%,0.513
mandelbrot,gpp,8,16000,742,21.714,34312,0,80% 56% 37% 100%,8.002
mandelbrot,go,3,1000,894,0.094,0,0,50% 100% 67% 100%,0.032
mandelbrot,go,3,4000,894,1.382,936,0,97% 97% 97% 100%,0.359
mandelbrot,go,3,16000,894,21.763,30372,0,99% 100% 99% 99%,5.486
mandelbrot,swift,1,1000,394,0.204,952,0,91% 9% 0% 4%,0.220
mandelbrot,swift,1,4000,394,3.114,4436,0,1% 2% 100% 0%,3.117
mandelbrot,swift,1,16000,394,49.411,7344,0,0% 100% 1% 0%,49.422
mandelbrot,lua,3,1000,358,3.170,1412,0,3% 0% 0% 100%,3.180
mandelbrot,lua,3,4000,358,36.208,2748,0,100% 1% 0% 1%,36.216
mandelbrot,lua,3,16000,358,583.582,2828,0,0% 97% 4% 0%,583.700
mandelbrot,fpascal,1,1000,846,0.259,0,0,91% 33% 50% 89%,0.102
mandelbrot,fpascal,1,4000,846,3.916,3728,0,44% 92% 36% 93%,1.493
mandelbrot,fpascal,1,16000,846,61.863,33144,0,93% 37% 93% 43%,23.303
mandelbrot,erlang,2,1000,613,8.688,23492,0,95% 96% 96% 98%,2.270
mandelbrot,erlang,2,4000,613,128.916,68600,0,100% 100% 100% 100%,32.380
mandelbrot,erlang,2,16000,613,2022.760,1285708,0,100% 100% 100% 100%,508.261
mandelbrot,csharpcore,1,1000,798,0.323,0,0,29% 71% 71% 28%,0.177
mandelbrot,csharpcore,1,4000,798,3.051,37636,0,93% 86% 81% 94%,0.894
mandelbrot,csharpcore,1,16000,798,46.005,67352,0,99% 98% 98% 100%,11.660
mandelbrot,java,3,1000,903,0.602,1036,0,59% 48% 89% 38%,0.266
mandelbrot,java,3,4000,903,3.255,34692,0,83% 93% 88% 87%,0.937
mandelbrot,java,3,16000,903,45.186,78684,0,98% 99% 99% 98%,11.466
mandelbrot,csharpcore,8,1000,794,0.232,0,0,22% 12% 12% 89%,0.174
mandelbrot,csharpcore,8,4000,794,1.592,37028,0,73% 78% 98% 74%,0.501
mandelbrot,csharpcore,8,16000,794,22.999,66928,0,98% 100% 98% 98%,5.862
mandelbrot,javaaot,6,1000,802,0.139,0,0,90% 100% 100% 100%,0.086
mandelbrot,javaaot,6,4000,802,2.071,8308,0,100% 98% 99% 97%,0.659
mandelbrot,javaaot,6,16000,802,32.508,38424,0,100% 99% 99% 100%,8.176
mandelbrot,racket,4,1000,801,0.417,0,0,44% 42% 85% 44%,0.192
mandelbrot,racket,4,4000,801,4.951,35304,0,84% 90% 86% 79%,1.469
mandelbrot,racket,4,16000,801,74.759,114768,0,95% 95% 96% 96%,19.597
mandelbrot,yarv,6,1000,918,13.445,10064,0,84% 88% 82% 85%,4.032
mandelbrot,yarv,6,4000,918,152.249,12588,0,92% 92% 92% 91%,41.627
mandelbrot,yarv,6,16000,918,2056.531,98652,0,95% 95% 95% 95%,542.141
mandelbrot,jruby,5,1000,1023,128.341,783936,0,97% 97% 97% 96%,33.318
mandelbrot,jruby,5,4000,1023,446.895,799336,0,98% 98% 98% 98%,114.483
mandelbrot,jruby,5,16000,1023,4589.733,1725120,0,98% 98% 98% 98%,1175.655
mandelbrot,jruby,3,1000,307,21.772,784580,0,61% 67% 28% 30%,11.890
mandelbrot,jruby,3,4000,307,182.894,771688,0,30% 52% 10% 17%,170.525
mandelbrot,jruby,3,16000,307,2885.913,789760,0,25% 41% 12% 24%,2862.256
mandelbrot,javaaot,2,1000,796,0.138,0,0,86% 100% 88% 100%,0.074
mandelbrot,javaaot,2,4000,796,2.055,8324,0,99% 99% 99% 100%,0.698
mandelbrot,javaaot,2,16000,796,32.280,38412,0,99% 100% 100% 99%,8.119
mandelbrot,csharpcore,5,1000,839,0.257,0,0,20% 65% 65% 24%,0.157
mandelbrot,csharpcore,5,4000,839,1.981,34792,0,84% 79% 74% 98%,0.613
mandelbrot,csharpcore,5,16000,839,28.954,63476,0,98% 100% 98% 98%,7.367
mandelbrot,csharpcore,4,1000,672,0.251,0,0,20% 31% 94% 14%,0.154
mandelbrot,csharpcore,4,4000,672,1.823,36416,0,76% 89% 89% 77%,0.556
mandelbrot,csharpcore,4,16000,672,26.711,66196,0,99% 98% 98% 99%,6.799
mandelbrot,hack,3,1000,877,1.379,113928,0,38% 78% 51% 36%,0.721
mandelbrot,hack,3,4000,877,8.705,116320,0,84% 84% 94% 86%,2.534
mandelbrot,hack,3,16000,877,126.482,126372,0,98% 97% 99% 97%,32.390
mandelbrot,gcc,2,1000,400,0.192,0,0,0% 5% 95% 0%,0.194
mandelbrot,gcc,2,4000,400,2.974,824,0,100% 1% 1% 0%,2.976
mandelbrot,gcc,2,16000,400,47.216,824,0,1% 0% 0% 100%,47.226
mandelbrot,truffle,4,1000,846,41.262,404324,0,52% 65% 81% 66%,20.549
mandelbrot,truffle,4,4000,846,62.074,614744,0,91% 91% 93% 91%,17.018
mandelbrot,truffle,4,16000,846,0.000,1163440,-2,97% 97% 97% 97%,3115.697
mandelbrot,sbcl,3,1000,894,0.198,0,0,88% 33% 50% 88%,0.081
mandelbrot,sbcl,3,4000,894,2.864,19852,0,35% 35% 99% 99%,1.076
mandelbrot,sbcl,3,16000,894,45.273,49284,0,100% 99% 35% 36%,16.857
mandelbrot,hipe,4,1000,806,2.018,21876,0,71% 75% 74% 76%,0.851
mandelbrot,hipe,4,4000,806,27.724,24156,0,98% 100% 99% 99%,7.036
mandelbrot,hipe,4,16000,806,405.660,48744,0,100% 100% 100% 100%,101.605
mandelbrot,gpp,6,1000,1002,0.045,0,0,100% 100% 50% 50%,0.017
mandelbrot,gpp,6,4000,1002,0.429,0,0,100% 92% 92% 100%,0.115
mandelbrot,gpp,6,16000,1002,6.520,27876,0,99% 100% 100% 100%,1.641
nbody,truffle,2,500000,1137,24.095,284856,0,90% 86% 88% 82%,7.002
nbody,truffle,2,5000000,1137,26.907,288264,0,59% 71% 83% 59%,9.961
nbody,truffle,2,50000000,1137,58.106,336436,0,15% 14% 13% 96%,42.018
nbody,java,4,500000,1489,0.500,992,0,27% 7% 8% 87%,0.402
nbody,java,4,5000000,1489,2.476,33068,0,2% 7% 95% 2%,2.381
nbody,java,4,50000000,1489,22.262,33128,0,0% 100% 2% 0%,22.173
nbody,racket,1,500000,1496,1.171,24796,0,36% 0% 0% 68%,1.172
nbody,racket,1,5000000,1496,11.359,26148,0,0% 2% 100% 0%,11.364
nbody,racket,1,50000000,1496,108.495,26300,0,0% 1% 100% 0%,108.533
nbody,swift,5,500000,1253,0.230,1008,0,100% 4% 8% 0%,0.232
nbody,swift,5,5000000,1253,2.236,4424,0,1% 0% 100% 0%,2.238
nbody,swift,5,50000000,1253,22.273,4784,0,0% 100% 2% 0%,22.280
nbody,gpp,1,500000,1659,0.201,0,0,0% 0% 95% 0%,0.203
nbody,gpp,1,5000000,1659,1.971,1192,0,100% 1% 1% 1%,1.973
nbody,gpp,1,50000000,1659,19.641,1208,0,0% 0% 1% 100%,19.647
nbody,python3,2,500000,1413,9.268,8332,0,0% 100% 1% 1%,9.271
nbody,python3,2,5000000,1413,92.017,8288,0,0% 100% 1% 0%,92.038
nbody,python3,2,50000000,1413,923.983,8288,0,99% 0% 1% 1%,924.187
nbody,gcc,2,500000,1263,0.220,1172,0,0% 100% 0% 0%,0.222
nbody,gcc,2,5000000,1263,2.182,1228,0,2% 100% 1% 1%,2.184
nbody,gcc,2,50000000,1263,21.797,1172,0,1% 0% 0% 100%,21.803
nbody,fpascal,1,500000,1325,0.229,8,0,96% 0% 0% 4%,0.231
nbody,fpascal,1,5000000,1325,2.236,8,0,0% 100% 2% 0%,2.238
nbody,fpascal,1,50000000,1325,22.344,8,0,0% 0% 0% 100%,22.349
nbody,gpp,5,500000,1749,0.129,0,0,0% 0% 100% 0%,0.130
nbody,gpp,5,5000000,1749,1.245,1764,0,2% 100% 1% 0%,1.247
nbody,gpp,5,50000000,1749,12.420,1980,0,0% 100% 1% 0%,12.424
nbody,lua,2,500000,1193,4.151,1524,0,0% 100% 1% 0%,4.153
nbody,lua,2,5000000,1193,40.103,1412,0,0% 0% 0% 100%,40.112
nbody,lua,2,50000000,1193,426.676,1412,0,0% 100% 1% 0%,426.754
nbody,vw,1,500000,1824,2.143,54824,0,0% 0% 0% 100%,2.146
nbody,vw,1,5000000,1824,19.432,54868,0,0% 1% 100% 0%,19.467
nbody,vw,1,50000000,1824,193.468,54728,0,1% 59% 1% 42%,193.539
nbody,hipe,3,500000,1399,1.968,20888,0,2% 99% 2% 2%,1.929
nbody,hipe,3,5000000,1399,18.980,20760,0,0% 1% 99% 1%,18.949
nbody,hipe,3,50000000,1399,187.504,21696,0,45% 56% 0% 0%,187.498
nbody,go,2,500000,1215,0.229,944,0,4% 0% 100% 0%,0.230
nbody,go,2,5000000,1215,2.252,1528,0,100% 1% 0% 1%,2.253
nbody,go,2,50000000,1215,22.461,1536,0,1% 0% 0% 100%,22.458
nbody,rust,3,500000,1540,0.209,1796,0,0% 96% 0% 10%,0.216
nbody,rust,3,5000000,1540,2.052,1644,0,1% 100% 0% 0%,2.054
nbody,rust,3,50000000,1540,20.453,1720,0,1% 100% 0% 0%,20.459
nbody,gpp,6,500000,1668,0.207,1060,0,5% 0% 95% 0%,0.218
nbody,gpp,6,5000000,1668,2.052,1148,0,0% 100% 0% 1%,2.054
nbody,gpp,6,50000000,1668,20.487,1192,0,0% 0% 1% 100%,20.492
nbody,gpp,7,500000,1545,0.099,0,0,0% 0% 100% 0%,0.100
nbody,gpp,7,5000000,1545,0.946,1060,0,0% 0% 2% 100%,0.947
nbody,gpp,7,50000000,1545,9.415,1188,0,0% 1% 1% 100%,9.418
nbody,rust,4,500000,1803,0.189,0,0,11% 0% 0% 100%,0.191
nbody,rust,4,5000000,1803,1.855,1756,0,1% 1% 1% 99%,1.857
nbody,rust,4,50000000,1803,18.525,1776,0,1% 0% 100% 0%,18.530
nbody,kotlin,2,500000,1390,0.505,2096,0,8% 36% 79% 10%,0.413
nbody,kotlin,2,5000000,1390,2.511,32536,0,96% 5% 2% 5%,2.413
nbody,kotlin,2,50000000,1390,22.644,32788,0,0% 1% 1% 100%,22.549
nbody,fsharpcore,2,500000,1381,0.440,37348,0,5% 2% 100% 0%,0.432
nbody,fsharpcore,2,5000000,1381,2.481,37436,0,1% 100% 1% 0%,2.473
nbody,fsharpcore,2,50000000,1381,22.890,37872,0,0% 100% 1% 0%,22.885
nbody,java,2,500000,1424,0.504,1008,0,17% 75% 29% 8%,0.406
nbody,java,2,5000000,1424,2.510,32708,0,3% 2% 2% 98%,2.416
nbody,java,2,50000000,1424,22.482,33188,0,3% 1% 99% 1%,22.386
nbody,swift,6,500000,1194,0.251,1008,0,100% 4% 0% 0%,0.252
nbody,swift,6,5000000,1194,2.417,7224,0,0% 100% 1% 0%,2.419
nbody,swift,6,50000000,1194,24.031,7316,0,0% 100% 1% 0%,24.038
nbody,csharpcore,5,500000,1534,0.350,788,0,3% 3% 6% 97%,0.341
nbody,csharpcore,5,5000000,1534,2.289,35736,0,0% 0% 2% 100%,2.282
nbody,csharpcore,5,50000000,1534,21.734,35592,0,0% 100% 1% 0%,21.728
nbody,yarv,2,500000,1137,6.431,8608,0,11% 90% 0% 0%,6.434
nbody,yarv,2,5000000,1137,62.687,8804,0,84% 16% 0% 0%,62.703
nbody,yarv,2,50000000,1137,641.262,8848,0,8% 93% 0% 0%,641.410
nbody,typescript,2,500000,1453,1.313,33740,0,2% 2% 100% 2%,1.284
nbody,typescript,2,5000000,1453,12.161,38880,0,15% 1% 1% 86%,11.980
nbody,typescript,2,50000000,1453,123.546,45056,0,33% 6% 3% 63%,121.046
nbody,rust,2,500000,1805,0.136,0,0,0% 0% 0% 100%,0.137
nbody,rust,2,5000000,1805,1.315,1736,0,0% 0% 100% 1%,1.317
nbody,rust,2,50000000,1805,13.121,1728,0,1% 0% 100% 0%,13.125
nbody,dart,2,500000,1278,0.544,30568,0,8% 85% 2% 10%,0.515
nbody,dart,2,5000000,1278,3.548,30480,0,98% 1% 2% 1%,3.498
nbody,dart,2,50000000,1278,33.362,30844,0,1% 80% 20% 0%,33.318
nbody,gnat,5,500000,2447,0.176,0,0,0% 5% 100% 0%,0.177
nbody,gnat,5,5000000,2447,1.706,1896,0,1% 0% 2% 100%,1.708
nbody,gnat,5,50000000,2447,17.018,2104,0,1% 0% 0% 100%,17.023
nbody,gcc,4,500000,1490,0.094,0,0,0% 100% 0% 0%,0.095
nbody,gcc,4,5000000,1490,0.919,1056,0,0% 0% 0% 100%,0.920
nbody,gcc,4,50000000,1490,9.218,1228,0,100% 1% 1% 0%,9.222
nbody,rust,1,500000,1480,0.137,0,0,93% 0% 0% 0%,0.139
nbody,rust,1,5000000,1480,1.351,1652,0,0% 0% 2% 100%,1.353
nbody,rust,1,50000000,1480,13.434,1788,0,1% 100% 0% 0%,13.438
nbody,csharpcore,8,500000,1343,0.349,784,0,0% 82% 18% 3%,0.340
nbody,csharpcore,8,5000000,1343,2.319,35400,0,2% 2% 0% 100%,2.311
nbody,csharpcore,8,50000000,1343,22.015,35580,0,1% 100% 2% 1%,22.011
nbody,swift,7,500000,1445,0.000,0,-2,%,0.000
nbody,swift,7,5000000,1445,0.000,0,-2,%,0.000
nbody,swift,7,50000000,1445,0.000,0,-2,%,0.000
nbody,jruby,2,500000,1137,17.678,789508,0,45% 85% 48% 38%,8.230
nbody,jruby,2,5000000,1137,53.701,803292,0,27% 57% 20% 19%,43.976
nbody,jruby,2,50000000,1137,421.310,804512,0,24% 43% 12% 26%,407.013
nbody,gpp,3,500000,1763,0.088,0,0,0% 100% 0% 0%,0.090
nbody,gpp,3,5000000,1763,0.839,1748,0,2% 0% 100% 0%,0.841
nbody,gpp,3,50000000,1763,8.234,1924,0,1% 0% 100% 1%,8.237
nbody,hack,3,500000,1080,18.131,115500,0,2% 99% 1% 1%,18.203
nbody,hack,3,5000000,1080,177.938,116304,0,1% 0% 0% 100%,178.049
nbody,hack,3,50000000,1080,1770.470,115996,0,11% 90% 0% 1%,1770.916
nbody,swift,8,500000,1346,0.000,0,-2,0% 0% 0% 50%,0.011
nbody,swift,8,5000000,1346,0.000,0,-2,0% 0% 0% 50%,0.011
nbody,swift,8,50000000,1346,0.000,0,-2,0% 0% 0% 50%,0.011
nbody,fpascal,2,500000,1339,0.232,8,0,100% 0% 0% 0%,0.233
nbody,fpascal,2,5000000,1339,2.277,8,0,0% 0% 100% 0%,2.279
nbody,fpascal,2,50000000,1339,22.739,8,0,100% 1% 0% 0%,22.744
nbody,erlang,3,500000,1399,3.596,20184,0,1% 1% 19% 82%,3.560
nbody,erlang,3,5000000,1399,37.568,21948,0,1% 1% 4% 97%,37.536
nbody,erlang,3,50000000,1399,377.056,24140,0,1% 100% 0% 1%,377.148
nbody,sbcl,1,500000,1368,0.434,17668,0,0% 2% 100% 0%,0.436
nbody,sbcl,1,5000000,1368,4.265,17668,0,0% 26% 75% 0%,4.268
nbody,sbcl,1,50000000,1368,42.524,17668,0,0% 83% 19% 0%,42.533
nbody,ghc,1,500000,1706,0.262,720,0,96% 0% 7% 0%,0.266
nbody,ghc,1,5000000,1706,9.072,3992,0,88% 87% 83% 99%,2.546
nbody,ghc,1,50000000,1706,100.240,4120,0,99% 98% 100% 99%,25.335
nbody,javaaot,3,500000,1430,0.284,1352,0,96% 69% 100% 69%,0.285
nbody,javaaot,3,5000000,1430,2.785,5400,0,5% 5% 100% 10%,2.787
nbody,javaaot,3,50000000,1430,27.706,5496,0,2% 100% 1% 0%,27.713
nbody,gnat,3,500000,1750,0.241,572,0,0% 8% 0% 100%,0.242
nbody,gnat,3,5000000,1750,2.359,2032,0,0% 1% 0% 100%,2.361
nbody,gnat,3,50000000,1750,23.561,2096,0,1% 0% 0% 100%,23.567
nbody,mri,2,500000,1137,43.635,3744,0,100% 1% 0% 0%,43.649
nbody,mri,2,5000000,1137,437.067,3700,0,19% 5% 48% 30%,437.205
nbody,mri,2,50000000,1137,4438.511,3856,0,0% 0% 99% 1%,4439.825
nbody,swift,3,500000,1204,2.072,4704,0,0% 100% 0% 0%,2.074
nbody,swift,3,5000000,1204,20.644,4588,0,100% 0% 0% 0%,20.650
nbody,swift,3,50000000,1204,206.379,4448,0,0% 1% 100% 0%,206.421
nbody,ifc,1,500000,1393,0.198,0,0,5% 0% 0% 100%,0.200
nbody,ifc,1,5000000,1393,1.968,8,0,1% 1% 1% 100%,1.970
nbody,ifc,1,50000000,1393,19.662,8,0,100% 0% 1% 0%,19.668
nbody,fpascal,3,500000,1435,0.251,8,0,0% 100% 4% 0%,0.252
nbody,fpascal,3,5000000,1435,2.493,8,0,0% 100% 0% 0%,2.495
nbody,fpascal,3,50000000,1435,24.910,8,0,0% 0% 0% 100%,24.915
nbody,perl,2,500000,1429,9.750,5296,0,100% 1% 0% 0%,9.753
nbody,perl,2,5000000,1429,72.310,5368,0,0% 1% 0% 100%,72.327
nbody,perl,2,50000000,1429,710.514,5244,0,0% 1% 0% 100%,710.661
nbody,ocaml,1,500000,1251,0.223,1640,0,96% 5% 5% 5%,0.224
nbody,ocaml,1,5000000,1251,2.173,1500,0,0% 1% 100% 0%,2.175
nbody,ocaml,1,50000000,1251,21.669,1588,0,61% 1% 0% 39%,21.674
nbody,javaaot,4,500000,1489,0.290,1808,0,58% 97% 100% 60%,0.308
nbody,javaaot,4,5000000,1489,2.828,5504,0,6% 6% 8% 100%,2.843
nbody,javaaot,4,50000000,1489,28.227,5568,0,0% 0% 1% 100%,28.236
nbody,java,5,500000,1429,0.510,32460,0,15% 19% 85% 7%,0.416
nbody,java,5,5000000,1429,2.609,32644,0,2% 97% 3% 2%,2.521
nbody,java,5,50000000,1429,23.498,33284,0,1% 100% 0% 1%,23.399
nbody,ifc,5,500000,1664,0.093,0,0,0% 0% 100% 0%,0.095
nbody,ifc,5,5000000,1664,0.913,8,0,1% 1% 0% 100%,0.914
nbody,ifc,5,50000000,1664,9.095,8,0,100% 1% 1% 0%,9.098
nbody,java,3,500000,1430,0.504,948,0,15% 18% 85% 15%,0.409
nbody,java,3,5000000,1430,2.543,32840,0,3% 1% 3% 97%,2.453
nbody,java,3,50000000,1430,22.871,32836,0,1% 1% 1% 100%,22.778
nbody,typescript,3,500000,1348,0.402,952,0,100% 3% 0% 5%,0.395
nbody,typescript,3,5000000,1348,2.843,32440,0,1% 1% 1% 100%,2.837
nbody,typescript,3,50000000,1348,27.224,32840,0,100% 1% 0% 0%,27.224
nbody,swift,4,500000,1357,0.000,0,-2,0% 0% 100% 0%,0.008
nbody,swift,4,5000000,1357,0.000,0,-2,0% 0% 100% 0%,0.008
nbody,swift,4,50000000,1357,0.000,0,-2,0% 0% 100% 0%,0.008
nbody,python3,1,500000,1355,9.088,8236,0,100% 3% 2% 3%,9.110
nbody,python3,1,5000000,1355,87.153,8252,0,100% 0% 1% 0%,87.174
nbody,python3,1,50000000,1355,875.046,8300,0,76% 24% 1% 0%,875.233
nbody,fsharpcore,1,500000,1267,0.460,38860,0,0% 87% 20% 2%,0.451
nbody,fsharpcore,1,5000000,1267,2.724,62868,0,82% 1% 0% 18%,2.712
nbody,fsharpcore,1,50000000,1267,25.140,68108,0,0% 66% 35% 0%,25.107
